"Soccer";"English";"Soccer";"Barclays";"Premier";"League";"Fixtures";1;"January";;;"Sunderland";"v";"Man";"City";;;;;;;;;;;
"Match";"Odds";;;;;;;;;;;;;;;;;;;;;;;;
1325430000000;;;;;;;;;;;;;;;;;;;;;;;;;
"Timestamp";"Inplay";"delay";"Market";"ID";"Market";"status";"Selection";"ID";"Selection";"name";"BP1";"BV1";"BP2";"BV2";"BP3";"BV3";"LP1";"LV1";"LP2";"LV2";"LP3";"LV3";"Total";"matched";"LPM"
1325415964144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415964144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415965144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415965144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415965144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415966144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415966144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415966144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415967144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415967144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415967144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415968144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415968144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415968144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415969144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415969144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415969144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415970144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415970144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415970144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415971144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415971144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415971144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415972144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415972144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415972144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415973144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415973144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415973144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415974144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415974144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415974144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415975144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415975144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415975144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415976144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415976144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415976144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415977144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415977144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415977144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415978144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415978144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415978144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415979144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415979144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415979144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415980144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415980144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415980144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415981144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415981144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415981144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415982144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415982144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415982144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415983144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415983144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415983144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415984144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415984144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415984144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415985144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415985144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415985144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415986144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415986144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415986144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415987144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415987144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415987144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415988144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415988144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415988144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415989144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415989144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415989144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415990144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415990144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415990144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415991144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415991144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415991144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415992144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415992144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415992144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415993144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415993144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415993144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415994144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415994144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415994144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415995144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415995144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415995144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415996144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415996144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415996144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415997144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415997144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415997144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415998144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415998144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415998144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415999144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415999144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325415999144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325416000144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325416000144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325416000144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325416001144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325416001144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325416001144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325416002144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325416002144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325416002144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325416003144;0;104570252;"ACTIVE";56344;"Sunderland";7;1064.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40920.38;7;;;;;;
1325416003144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325416003144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325416004144;0;104570252;"ACTIVE";56344;"Sunderland";7;1064.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40920.38;7;;;;;;
1325416004144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325416004144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325416005144;0;104570252;"ACTIVE";56344;"Sunderland";7;1064.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40920.38;7;;;;;;
1325416005144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325416005144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325416006144;0;104570252;"ACTIVE";56344;"Sunderland";7;1064.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40920.38;7;;;;;;
1325416006144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325416006144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325416007144;0;104570252;"ACTIVE";56344;"Sunderland";7;1061.38;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40926.96;7;;;;;;
1325416007144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1379.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647125;1.6;;;;;
1325416007144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325416008144;0;104570252;"ACTIVE";56344;"Sunderland";7;1061.38;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40926.96;7;;;;;;
1325416008144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1371.41;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647141.75;1.6;;;;;
1325416008144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325416009144;0;104570252;"ACTIVE";56344;"Sunderland";7;1061.38;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40926.96;7;;;;;;
1325416009144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1371.41;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647141.75;1.6;;;;;
1325416009144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325416010144;0;104570252;"ACTIVE";56344;"Sunderland";7;1061.38;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40926.96;7;;;;;;
1325416010144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1371.41;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647141.75;1.6;;;;;
1325416010144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325416011144;0;104570252;"ACTIVE";56344;"Sunderland";7;1061.38;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40926.96;7;;;;;;
1325416011144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1371.41;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;647141.75;1.6;;;;;
1325416011144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2933.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325416012144;0;104570252;"ACTIVE";56344;"Sunderland";7;1061.38;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40926.96;7;;;;;;
